1946.28
1946.28
1946.28
1946.28
1946.28
1946.28
1946.28
834.12
1946.28
1946.28
1946.28
1946.28
1853.60
1853.60
1853.60
1853.60
1853.60
1853.60
1853.60
926.80
1853.60
1853.60
1158.50
1158.50
